Date,Open,High,Low,Close,Volume
7-Jul-11,270.77,275.62,268.21,273.57,3935660
6-Jul-11,267.02,269.52,266.79,267.95,2695681
5-Jul-11,262.91,267.97,262.91,266.49,3847351
1-Jul-11,253.62,260.85,253.44,260.78,3636642
30-Jun-11,251.25,253.59,251.00,253.44,2428510
29-Jun-11,248.52,250.38,246.44,249.03,2342920
28-Jun-11,242.25,248.35,242.25,247.07,2717364
27-Jun-11,237.20,244.40,237.00,241.60,3444633
24-Jun-11,240.58,240.62,236.75,237.68,3806587
23-Jun-11,241.31,241.67,237.10,240.35,4802302
22-Jun-11,245.97,246.42,243.61,243.75,2407972
21-Jun-11,243.84,247.22,242.61,246.75,2765357
20-Jun-11,242.74,243.36,239.85,242.53,3028639
17-Jun-11,253.34,253.60,242.64,242.75,5251546
16-Jun-11,251.66,254.32,248.58,250.44,2757216
15-Jun-11,252.77,254.43,250.56,251.73,2073301
14-Jun-11,254.33,257.30,253.75,254.44,2341461
13-Jun-11,255.25,255.36,251.34,252.62,2427208
10-Jun-11,257.30,258.60,254.90,255.01,2440475
9-Jun-11,260.26,260.26,258.08,258.62,1689086
8-Jun-11,258.52,260.88,258.15,259.84,1654097
7-Jun-11,261.71,262.58,259.75,259.77,1907509
6-Jun-11,263.18,263.67,259.88,260.79,1942088
3-Jun-11,261.26,264.06,261.01,261.80,1748462
2-Jun-11,264.05,265.42,261.50,264.29,2204422
1-Jun-11,264.28,266.87,262.92,263.06,2957172
31-May-11,262.76,264.79,262.01,264.77,2687858
27-May-11,259.50,261.16,258.41,260.71,1746296
26-May-11,259.11,261.32,257.76,259.32,2118981
25-May-11,258.92,261.65,258.88,260.09,1301567
24-May-11,260.44,262.24,259.33,259.39,1888538
23-May-11,258.56,260.26,256.96,259.45,2252638
20-May-11,266.17,266.26,261.83,262.28,2318873
19-May-11,266.63,268.54,265.12,265.89,2471136
18-May-11,265.03,265.43,263.11,265.17,1954293
17-May-11,257.97,265.88,257.77,265.50,3304874
16-May-11,263.42,263.90,258.46,259.47,2956554
13-May-11,267.57,268.23,264.79,265.04,2107641
12-May-11,267.89,268.74,265.72,267.79,1448203
11-May-11,270.34,272.05,267.11,267.99,2338875
10-May-11,270.27,272.49,269.04,271.60,2041355
9-May-11,267.77,269.51,265.82,269.11,1947419
6-May-11,269.34,271.00,267.86,267.92,2056186
5-May-11,267.20,269.98,266.02,267.40,1997054
4-May-11,267.85,269.77,266.78,268.16,2116955
3-May-11,268.83,271.28,265.08,267.21,2081574
2-May-11,273.12,273.14,268.83,269.55,2133972
29-Apr-11,270.27,272.32,269.52,272.32,4228467
28-Apr-11,269.30,269.89,267.31,269.25,2037378
27-Apr-11,269.27,269.32,267.44,269.15,2297840
26-Apr-11,263.52,268.99,262.87,266.68,3530591
25-Apr-11,262.89,263.76,261.27,262.79,1629933
21-Apr-11,264.01,264.40,261.46,262.81,2471056
20-Apr-11,263.21,263.67,260.96,263.13,3059160
19-Apr-11,265.24,265.71,260.71,261.03,2685395
18-Apr-11,263.47,264.10,259.76,263.68,5041089
15-Apr-11,272.92,273.15,265.30,265.62,14050013
14-Apr-11,287.88,290.01,286.34,289.54,5456289
13-Apr-11,288.04,289.09,286.16,288.43,2071646
12-Apr-11,287.79,288.75,284.31,285.59,2085766
11-Apr-11,288.39,289.34,286.79,288.97,1858382
8-Apr-11,292.74,292.74,289.32,289.37,1902581
7-Apr-11,288.15,290.61,287.38,290.29,2531975
6-Apr-11,286.38,287.87,284.28,287.38,2668385
5-Apr-11,290.83,291.04,283.12,284.83,6048187
4-Apr-11,296.80,297.67,291.84,294.13,2054817
1-Apr-11,294.67,297.89,294.67,296.20,2613266
31-Mar-11,291.79,294.37,291.16,293.67,2031385
30-Mar-11,292.48,293.04,290.58,291.21,1422475
29-Mar-11,288.29,291.24,286.79,291.16,1605138
28-Mar-11,291.33,292.79,287.64,287.97,2218910
25-Mar-11,293.73,293.75,289.91,290.16,2859497
24-Mar-11,293.01,294.49,289.69,293.74,2097978
23-Mar-11,287.88,291.52,286.29,291.37,1816164
22-Mar-11,288.92,289.90,286.54,288.95,1887185
21-Mar-11,285.40,290.19,284.79,288.54,3022174
18-Mar-11,282.60,284.28,280.15,280.81,3302850
17-Mar-11,282.52,284.78,280.55,280.96,2899727
16-Mar-11,284.29,285.18,275.92,278.83,3800712
15-Mar-11,279.03,285.79,278.03,285.06,4006381
14-Mar-11,286.69,289.43,284.29,285.28,2813969
11-Mar-11,289.40,290.29,286.95,288.64,3029401
10-Mar-11,293.01,293.60,290.01,290.44,3127211
9-Mar-11,295.80,297.55,293.17,296.18,2150991
8-Mar-11,296.76,299.29,295.40,296.45,2287771
7-Mar-11,300.58,302.15,293.79,296.13,3461738
4-Mar-11,304.47,304.79,300.40,300.61,3011542
3-Mar-11,303.49,306.05,302.80,305.08,1949335
2-Mar-11,300.20,303.30,297.89,300.70,2026933
1-Mar-11,309.20,309.92,299.95,300.68,3323575
28-Feb-11,305.30,308.55,304.31,307.01,2284336
25-Feb-11,306.24,307.67,305.05,305.33,1935852
24-Feb-11,306.00,306.85,300.98,304.71,2712959
23-Feb-11,305.47,307.66,302.30,305.97,2891878
22-Feb-11,310.33,312.78,304.19,305.41,3642208
18-Feb-11,313.31,315.91,312.40,315.36,3217815
17-Feb-11,310.94,313.94,310.45,312.94,1479175
16-Feb-11,313.13,313.56,311.36,312.42,1686963
15-Feb-11,313.97,315.36,311.86,312.39,2092614
14-Feb-11,311.98,315.13,310.33,314.39,2131868
11-Feb-11,307.20,312.81,306.81,312.56,2593390
10-Feb-11,307.26,309.06,306.09,308.53,2336117
9-Feb-11,308.74,310.03,306.48,308.56,1843394
8-Feb-11,307.77,310.12,307.56,309.50,1696452
7-Feb-11,305.38,309.50,304.91,307.46,1802017
4-Feb-11,305.38,306.03,303.61,305.80,1552505
3-Feb-11,305.04,306.03,303.37,305.38,1497474
2-Feb-11,305.81,307.48,304.07,306.31,1760755
1-Feb-11,302.55,306.98,301.86,305.83,2745862
31-Jan-11,302.10,302.54,298.07,300.48,2810069
28-Jan-11,309.84,310.49,300.18,300.80,4233962
27-Jan-11,309.25,310.16,306.93,308.70,2019427
26-Jan-11,310.48,311.56,307.95,308.56,2041746
25-Jan-11,304.40,310.66,303.56,310.26,3647644
24-Jan-11,304.09,306.55,300.92,305.85,4604997
21-Jan-11,320.11,321.19,305.99,306.22,8904357
20-Jan-11,316.42,317.36,311.96,313.70,5485733
19-Jan-11,321.38,321.80,315.14,316.19,3412573
18-Jan-11,313.34,321.32,312.95,320.13,3620063
14-Jan-11,309.01,312.45,308.85,312.40,2370328
13-Jan-11,308.79,310.14,307.39,308.65,1333947
12-Jan-11,309.98,309.98,307.69,308.74,1632698
11-Jan-11,309.16,309.71,307.56,308.31,1440991
10-Jan-11,307.71,308.00,304.58,307.41,1581069
7-Jan-11,308.26,309.43,305.37,308.53,2101270
6-Jan-11,305.65,309.52,305.33,307.06,2058176
5-Jan-11,300.34,305.47,300.33,304.84,2532225
4-Jan-11,303.11,303.39,300.36,301.36,1825499
3-Jan-11,298.54,303.10,298.54,302.48,2366286
31-Dec-10,298.67,299.51,296.31,297.28,1541459
30-Dec-10,299.30,300.97,298.99,299.73,989479
29-Dec-10,301.30,301.51,299.76,300.80,1019823
28-Dec-10,301.33,302.24,299.30,299.76,1064746
27-Dec-10,301.67,302.19,300.05,301.49,1208128
23-Dec-10,302.97,303.30,301.32,302.42,1111192
22-Dec-10,302.30,303.80,301.94,303.05,1207929
21-Dec-10,299.58,302.66,299.11,301.84,1881688
20-Dec-10,297.62,299.24,294.62,297.83,1973768
17-Dec-10,295.80,296.58,294.13,295.70,3089328
16-Dec-10,296.72,297.18,294.33,296.15,1596820
15-Dec-10,297.40,298.52,294.87,295.45,2168131
14-Dec-10,298.84,299.44,296.54,297.75,1643253
13-Dec-10,298.86,301.80,297.34,297.61,2403442
10-Dec-10,296.87,297.29,295.44,296.40,1705121
9-Dec-10,297.24,298.09,294.79,296.05,1868972
8-Dec-10,296.28,296.56,292.14,295.57,1757126
7-Dec-10,295.93,296.80,293.29,293.86,3047879
6-Dec-10,290.58,291.29,288.59,289.47,2095525
3-Dec-10,285.01,288.53,284.28,286.79,2633126
2-Dec-10,284.62,286.95,282.96,286.20,2550572
1-Dec-10,281.78,286.07,281.48,282.46,3757609
30-Nov-10,287.45,287.45,276.93,278.13,7117385
29-Nov-10,294.88,295.19,290.26,291.35,2859953
26-Nov-10,295.53,296.79,293.79,295.29,1311038
24-Nov-10,293.95,298.60,293.82,297.78,2400863
23-Nov-10,293.80,294.80,289.39,291.80,2166947
22-Nov-10,294.03,297.02,291.67,295.91,2186511
19-Nov-10,298.80,299.24,295.47,295.71,2298978
18-Nov-10,294.79,300.29,294.57,298.58,2590876
17-Nov-10,292.79,295.04,290.98,292.07,2442412
16-Nov-10,296.68,299.24,292.02,292.15,3308665
15-Nov-10,301.84,302.30,297.32,298.03,3480120
12-Nov-10,307.30,308.76,300.91,301.95,3395209
11-Nov-10,310.16,310.23,307.41,308.90,2262019
10-Nov-10,311.35,311.81,309.06,311.75,2499828
9-Nov-10,315.32,315.74,310.57,312.72,2240293
8-Nov-10,312.32,315.06,311.88,313.70,2102262
5-Nov-10,311.90,313.06,310.87,312.85,1766546
4-Nov-10,312.63,315.27,311.36,312.45,3571173
3-Nov-10,309.06,311.23,307.06,310.40,3382183
2-Nov-10,309.64,310.31,307.60,308.11,1999774
1-Nov-10,308.17,310.64,305.91,307.81,3088417
29-Oct-10,308.84,309.81,306.80,307.16,2281279
28-Oct-10,310.34,310.81,306.96,309.60,2187396
27-Oct-10,308.19,310.31,306.47,308.54,2242414
26-Oct-10,306.86,310.93,305.82,309.61,2513633
25-Oct-10,308.10,312.68,307.79,308.56,3158700
22-Oct-10,306.27,307.72,305.33,306.57,2256598
21-Oct-10,306.06,308.31,303.30,306.30,2923627
20-Oct-10,304.37,309.00,304.05,304.29,3526976
19-Oct-10,304.73,307.72,301.73,304.22,4591178
18-Oct-10,300.58,310.15,300.58,309.16,7109313
15-Oct-10,299.93,301.12,296.10,301.03,14824722
14-Oct-10,272.36,272.90,268.82,270.74,6634018
13-Oct-10,273.77,274.02,271.44,271.92,3060836
12-Oct-10,270.33,273.27,269.16,270.97,3757178
11-Oct-10,269.51,272.57,268.85,269.69,2631310
8-Oct-10,266.65,269.07,264.07,268.44,2863473
7-Oct-10,268.37,268.87,264.83,265.27,2398910
6-Oct-10,269.90,270.24,265.24,267.44,2766690
5-Oct-10,264.45,270.27,263.54,269.38,3507302
4-Oct-10,262.74,264.39,259.68,261.44,1940494
1-Oct-10,265.26,265.58,261.76,263.07,2226112
30-Sep-10,264.84,266.20,259.72,263.16,3244626
29-Sep-10,264.19,266.74,262.62,264.11,2173878
28-Sep-10,267.01,267.06,259.48,263.85,3654832
27-Sep-10,264.69,268.69,264.69,265.47,3107622
24-Sep-10,261.13,264.18,259.39,263.91,3363247
23-Sep-10,257.56,260.10,255.91,257.00,2317644
22-Sep-10,256.69,259.15,256.10,258.26,2537779
21-Sep-10,255.09,260.25,254.71,256.99,4467227
20-Sep-10,246.50,255.46,246.28,254.39,4413416
17-Sep-10,242.12,245.85,240.83,245.32,5649448
16-Sep-10,240.21,241.47,239.94,240.77,1972569
15-Sep-10,240.21,241.19,239.49,240.56,2403545
14-Sep-10,241.25,242.62,240.28,240.46,2218739
13-Sep-10,240.69,242.42,240.00,241.38,2245650
10-Sep-10,239.75,240.13,237.78,238.31,1974340
9-Sep-10,239.15,240.44,235.53,238.33,2435299
8-Sep-10,232.83,236.49,232.49,235.53,2409028
7-Sep-10,232.48,234.03,231.74,232.43,1711335
3-Sep-10,235.50,236.18,233.95,235.39,2545726
2-Sep-10,231.65,232.45,230.39,231.82,1685384
1-Sep-10,227.72,232.70,226.48,230.40,3237824
31-Aug-10,225.28,227.66,224.22,225.24,1946998
30-Aug-10,229.80,230.11,226.44,226.57,1236219
27-Aug-10,226.51,230.22,224.05,229.64,2313147
26-Aug-10,228.26,228.86,225.45,225.72,1781767
25-Aug-10,225.22,229.13,225.22,227.54,2592104
24-Aug-10,229.08,229.41,225.69,225.92,2763814
23-Aug-10,230.98,234.36,229.09,232.27,2989159
20-Aug-10,234.22,236.03,230.74,231.24,3923319
19-Aug-10,240.75,241.50,233.86,234.22,3925513
18-Aug-10,245.47,245.68,241.02,241.32,2686374
17-Aug-10,244.51,247.60,243.26,245.51,1890646
16-Aug-10,242.08,245.18,240.49,243.04,1306685
13-Aug-10,244.74,245.84,243.25,243.42,1940047
12-Aug-10,242.21,247.62,241.50,246.25,2205032
11-Aug-10,249.11,249.25,246.00,246.12,2226003
10-Aug-10,251.43,253.25,249.53,252.11,2075569
9-Aug-10,251.38,253.00,250.93,252.93,1873209
6-Aug-10,252.95,253.12,248.27,250.36,3321695
5-Aug-10,253.20,254.55,252.03,254.30,2426460
4-Aug-10,246.34,253.75,245.77,253.41,3814120
3-Aug-10,245.50,246.48,243.62,245.16,1803185
2-Aug-10,244.74,246.89,243.71,245.45,1867475
30-Jul-10,240.06,243.92,239.81,242.67,2144492
29-Jul-10,243.22,244.68,239.90,242.74,2675420
28-Jul-10,247.72,247.87,241.58,242.42,2502447
27-Jul-10,245.53,249.00,245.33,246.56,2451984
26-Jul-10,244.79,245.62,242.68,244.73,1996691
23-Jul-10,240.63,245.54,240.25,245.28,2267180
22-Jul-10,241.86,244.73,241.48,242.65,2148487
21-Jul-10,242.24,243.09,237.95,238.99,3285364
20-Jul-10,230.75,241.74,230.53,241.04,4056832
19-Jul-10,230.74,235.06,228.99,233.32,4549465
16-Jul-10,234.80,235.52,229.99,230.03,7824721
15-Jul-10,246.11,247.60,241.58,247.26,4858782
14-Jul-10,245.18,247.16,243.47,245.91,3118534
13-Jul-10,241.37,246.74,240.38,244.84,3976281
12-Jul-10,236.42,239.96,235.78,238.15,3334411
9-Jul-10,236.22,236.87,231.62,233.98,4332702
8-Jul-10,227.00,228.89,225.05,228.51,2670490
7-Jul-10,219.37,225.87,217.91,225.33,3131936
6-Jul-10,222.22,224.06,217.03,218.25,2561426
2-Jul-10,221.03,221.36,218.22,218.49,1936256
1-Jul-10,222.87,224.42,217.03,219.96,3513877
30-Jun-10,227.71,229.14,222.58,222.70,3603698
29-Jun-10,231.95,232.51,225.79,227.36,3502108
28-Jun-10,236.53,239.01,234.74,236.28,1762594
25-Jun-10,238.77,239.06,235.52,236.58,2245289
24-Jun-10,240.07,241.62,236.87,237.79,1893761
23-Jun-10,243.69,243.69,239.32,241.27,2029650
22-Jun-10,245.19,248.55,243.11,243.37,2219930
21-Jun-10,250.20,250.73,242.69,244.52,2989344
18-Jun-10,251.51,251.99,249.31,250.27,2878739
17-Jun-10,251.98,253.19,248.59,250.29,1977894
16-Jun-10,248.33,252.25,248.30,250.89,2291967
15-Jun-10,241.78,250.45,241.33,249.24,4261561
14-Jun-10,247.49,247.50,241.84,241.84,2040942
11-Jun-10,241.49,244.60,241.05,244.49,1784318
10-Jun-10,240.43,244.49,238.16,243.75,2585930
9-Jun-10,243.85,244.68,236.24,237.25,2732731
8-Jun-10,244.17,244.66,239.01,242.63,2685052
7-Jun-10,249.78,250.71,241.82,243.00,3637036
4-Jun-10,250.11,254.88,248.60,249.61,3923904
3-Jun-10,247.80,254.25,247.60,253.05,3651897
2-Jun-10,243.58,247.18,240.97,246.93,2540721
1-Jun-10,240.46,245.78,240.30,241.43,2666997
28-May-10,246.62,246.97,241.74,243.06,2894755
27-May-10,242.67,246.40,240.77,245.48,2810047
26-May-10,241.28,245.12,237.74,237.97,3484042
25-May-10,234.31,238.96,232.24,238.77,3021908
24-May-10,240.61,245.14,238.64,238.82,4350322
21-May-10,234.76,242.74,232.43,236.26,9693537
20-May-10,242.78,243.03,237.14,237.74,4917963
19-May-10,248.38,249.97,244.11,247.46,3446369
18-May-10,255.25,255.74,248.78,249.43,2830286
17-May-10,253.64,254.43,249.42,254.24,2796534
14-May-10,255.14,255.75,248.37,254.02,4123922
13-May-10,258.51,261.26,255.44,255.70,3328146
12-May-10,256.28,256.28,251.25,252.95,3852157
11-May-10,258.09,260.20,254.36,254.78,3324317
10-May-10,257.24,261.67,256.56,261.09,4127928
7-May-10,250.23,252.91,240.91,246.82,5093752
6-May-10,254.63,259.02,230.23,249.58,5000043
5-May-10,250.74,258.12,250.49,255.13,4582120
4-May-10,263.52,263.63,252.36,253.44,6078530
3-May-10,263.51,266.73,262.80,265.57,1860317
30-Apr-10,265.83,269.11,262.98,263.11,2440207
29-Apr-10,266.95,268.52,263.60,266.27,3058815
28-Apr-10,266.32,267.68,260.78,264.86,3409197
27-Apr-10,264.73,269.43,263.88,264.80,3844727
26-Apr-10,272.76,272.77,264.87,266.09,4373614
23-Apr-10,273.90,274.93,271.41,272.77,2089882
22-Apr-10,276.28,276.53,271.95,273.80,3283651
21-Apr-10,278.51,280.41,276.36,277.43,2392748
20-Apr-10,277.36,280.11,275.81,277.80,2979333
19-Apr-10,274.65,277.27,272.77,275.33,3895772
16-Apr-10,281.78,284.69,275.09,275.35,12239411
15-Apr-10,296.38,299.22,294.44,297.95,6761708
14-Apr-10,295.33,296.47,292.30,294.79,3403800
13-Apr-10,286.55,294.73,285.85,293.68,3912262
12-Apr-10,283.96,287.29,283.39,286.65,2353551
9-Apr-10,284.28,284.67,282.28,283.39,2056835
8-Apr-10,281.94,285.21,280.30,284.03,1951735
7-Apr-10,283.93,284.66,281.21,282.05,2581016
6-Apr-10,285.01,285.73,282.98,284.39,2060014
5-Apr-10,285.74,287.73,284.78,285.79,1902063
31-Mar-10,282.81,285.15,281.69,283.84,3030869
30-Mar-10,281.70,284.10,280.42,283.64,1987571
29-Mar-10,281.78,282.64,280.57,281.51,3105180
26-Mar-10,282.92,283.98,280.29,281.63,2696461
25-Mar-10,279.79,286.29,279.61,281.72,3931664
24-Mar-10,273.03,280.20,270.12,278.94,6569358
23-Mar-10,278.80,279.44,271.27,274.77,5501283
22-Mar-10,278.33,283.71,277.42,279.03,4005472
19-Mar-10,283.40,284.28,278.92,280.28,4794128
18-Mar-10,282.64,284.50,281.76,283.48,1777117
17-Mar-10,284.43,286.01,282.41,283.06,3322497
16-Mar-10,281.20,284.49,280.66,282.88,3432853
15-Mar-10,283.62,285.01,278.28,281.87,4656570
12-Mar-10,294.36,294.43,289.87,290.06,2756215
11-Mar-10,287.42,293.40,287.39,290.86,4235226
10-Mar-10,282.16,289.54,281.39,288.51,5659067
9-Mar-10,280.20,282.61,278.53,280.38,3177588
8-Mar-10,282.67,282.87,280.79,281.52,2386506
5-Mar-10,280.96,284.12,280.23,282.39,3913364
4-Mar-10,273.52,278.34,273.37,277.57,3184077
3-Mar-10,271.45,274.33,269.89,272.93,3090124
2-Mar-10,268.01,273.10,267.77,270.80,4357461
1-Mar-10,264.86,266.91,264.13,266.61,2238334
26-Feb-10,263.97,266.14,262.00,263.66,2049372
25-Feb-10,263.82,264.51,260.26,263.48,3309373
24-Feb-10,267.46,269.49,265.52,266.00,2326901
23-Feb-10,271.77,272.09,266.41,267.80,2874790
22-Feb-10,273.95,274.02,270.77,271.67,2144741
19-Feb-10,270.77,272.29,270.12,270.65,2555348
18-Feb-10,269.04,272.78,268.34,271.88,2339250
17-Feb-10,271.27,271.97,269.07,269.37,2030680
16-Feb-10,268.84,272.34,267.42,270.92,3654824
12-Feb-10,266.75,268.84,265.52,266.83,2280371
11-Feb-10,266.39,270.52,265.01,268.47,2411090
10-Feb-10,267.30,269.16,264.11,267.49,2675794
9-Feb-10,270.04,271.04,267.80,268.49,2828685
8-Feb-10,266.52,271.27,266.03,267.00,2695412
5-Feb-10,264.46,267.02,261.49,265.91,3157048
4-Feb-10,268.77,269.27,263.04,263.65,3382732
3-Feb-10,264.60,271.32,264.38,270.68,2999890
2-Feb-10,267.75,267.75,264.07,265.83,4096305
1-Feb-10,267.57,268.17,265.42,266.78,2253021
29-Jan-10,269.51,270.76,263.07,265.24,4141196
28-Jan-10,272.52,273.77,265.57,267.41,3231041
27-Jan-10,270.91,274.10,267.92,271.32,3965467
26-Jan-10,269.25,275.07,268.41,271.48,4356767
25-Jan-10,273.57,275.21,268.02,270.27,4421012
22-Jan-10,282.53,285.59,267.70,275.28,6807653
21-Jan-10,292.01,293.70,286.41,291.78,6307634
20-Jan-10,293.28,293.28,287.93,290.50,3253498
19-Jan-10,291.04,295.51,288.43,294.10,4317143
15-Jan-10,296.09,297.08,289.31,290.29,5437698
14-Jan-10,292.24,297.40,291.70,295.22,4241570
13-Jan-10,288.53,294.48,287.24,293.84,6499074
12-Jan-10,299.34,299.38,294.29,295.54,4853249
11-Jan-10,302.53,302.53,297.32,300.86,7216804
8-Jan-10,296.30,301.93,294.85,301.31,4724735
7-Jan-10,305.00,305.30,296.62,297.35,6418020
6-Jan-10,313.24,313.24,303.48,304.43,3980628
5-Jan-10,313.90,314.23,311.08,312.31,3007857
4-Jan-10,313.79,315.07,312.43,313.69,1957963
31-Dec-09,312.69,313.01,310.30,310.30,1220214
30-Dec-09,309.56,311.68,309.31,311.68,1466379
29-Dec-09,312.68,312.73,309.45,310.01,1427712
28-Dec-09,311.14,313.31,309.55,311.75,1698015
24-Dec-09,306.77,310.07,306.44,309.55,858620
23-Dec-09,302.05,306.74,301.73,306.15,2075311
22-Dec-09,300.97,301.05,299.72,300.86,1884290
21-Dec-09,299.27,300.22,298.13,299.64,2571981
18-Dec-09,298.31,299.76,297.80,298.51,3532540
17-Dec-09,298.52,299.12,297.18,297.27,2640762
16-Dec-09,299.75,300.49,298.62,299.18,2809751
15-Dec-09,296.95,298.49,295.79,296.87,2280340
14-Dec-09,297.92,298.95,296.60,298.16,1913572
11-Dec-09,297.64,297.67,294.16,295.55,1723378
10-Dec-09,295.52,297.65,295.50,296.05,1669525
9-Dec-09,294.04,294.96,292.08,294.80,1781288
8-Dec-09,292.04,295.63,291.29,293.82,1525524
7-Dec-09,292.41,294.64,290.79,293.42,1636587
4-Dec-09,296.81,297.71,289.88,292.80,2514042
3-Dec-09,294.81,296.02,292.79,293.16,1429399
2-Dec-09,295.79,296.80,293.40,294.05,1665225
1-Dec-09,294.36,295.91,291.79,295.23,2321273
30-Nov-09,290.61,292.13,288.84,291.79,1725231
27-Nov-09,286.29,291.52,285.77,290.17,1384523
25-Nov-09,293.50,293.82,291.64,293.16,1461405
24-Nov-09,291.54,292.44,288.56,291.84,1608648
23-Nov-09,288.53,293.59,288.22,291.47,2548562
20-Nov-09,285.04,286.09,284.98,285.27,2006202
19-Nov-09,287.17,287.29,285.28,286.78,2168302
18-Nov-09,288.61,289.68,286.32,288.61,1550127
17-Nov-09,287.72,289.04,287.15,289.03,1920765
16-Nov-09,287.79,288.78,286.68,288.43,2199136
13-Nov-09,284.93,286.54,283.59,286.31,1668092
12-Nov-09,285.06,286.74,283.03,284.21,1886395
11-Nov-09,285.53,287.04,283.21,285.57,2321856
10-Nov-09,281.65,284.67,281.28,283.66,2231476
9-Nov-09,278.00,281.57,277.39,281.54,2651426
6-Nov-09,274.13,276.17,273.02,275.83,1826705
5-Nov-09,272.02,275.16,271.60,274.60,1848039
4-Nov-09,270.67,273.02,268.48,270.44,2333629
3-Nov-09,265.27,269.02,264.41,268.91,2382892
2-Nov-09,268.81,270.00,264.38,267.26,3202875
30-Oct-09,275.27,275.36,267.39,268.33,3469738
29-Oct-09,271.78,276.19,270.77,275.80,2518762
28-Oct-09,274.21,275.27,269.39,270.42,2568660
27-Oct-09,275.76,277.56,272.35,274.42,3218033
26-Oct-09,278.15,281.10,275.72,277.38,2973706
23-Oct-09,277.90,279.22,275.88,277.12,2393191
22-Oct-09,275.27,277.78,274.27,277.32,2337087
21-Oct-09,275.23,279.95,274.77,275.83,3673168
20-Oct-09,276.10,276.75,270.62,276.14,4044439
19-Oct-09,276.62,277.08,274.64,276.32,3220167
16-Oct-09,273.94,277.65,272.54,275.20,8845714
15-Oct-09,267.14,268.72,263.90,265.22,6100353
14-Oct-09,266.50,268.06,265.26,267.93,3265055
13-Oct-09,262.46,263.99,260.95,263.32,3042242
12-Oct-09,261.97,263.14,259.92,262.28,3324320
9-Oct-09,258.58,261.02,257.51,258.38,2739892
8-Oct-09,260.04,261.89,256.93,257.35,4306504
7-Oct-09,249.75,259.75,249.15,259.03,4877683
6-Oct-09,246.10,249.93,246.10,249.62,2732977
5-Oct-09,244.07,246.46,241.91,244.50,2144652
2-Oct-09,242.11,246.12,241.54,242.53,2600805
1-Oct-09,246.75,248.48,243.74,243.84,2816234
30-Sep-09,250.25,250.32,243.86,248.17,3141701
29-Sep-09,250.01,250.12,246.75,249.51,2099379
28-Sep-09,247.67,251.00,246.89,249.51,1843168
25-Sep-09,247.39,250.21,246.25,246.49,2052014
24-Sep-09,250.49,250.96,246.75,248.63,2528646
23-Sep-09,250.64,253.75,249.10,249.48,2704685
22-Sep-09,250.71,251.25,249.15,249.78,3041830
21-Sep-09,244.11,249.70,243.35,248.75,2117567
18-Sep-09,248.63,248.74,245.86,245.98,3284248
17-Sep-09,245.53,248.93,243.82,246.11,4483447
16-Sep-09,240.14,244.93,239.48,244.39,2587367
15-Sep-09,237.78,239.69,236.59,239.01,2398607
14-Sep-09,235.49,238.64,235.26,237.80,1977667
11-Sep-09,235.44,236.89,234.05,236.31,1902811
10-Sep-09,233.56,235.71,231.23,235.71,2535304
9-Sep-09,229.76,233.37,229.63,232.22,2195496
8-Sep-09,232.38,233.73,228.15,229.54,2656609
4-Sep-09,229.01,231.53,228.12,230.88,1499873
3-Sep-09,228.14,229.35,227.73,228.99,1646354
2-Sep-09,228.14,229.39,226.52,226.73,1806518
1-Sep-09,230.07,233.64,227.44,228.11,2595091
31-Aug-09,230.12,231.16,229.23,231.07,1957955
28-Aug-09,234.86,236.42,231.92,232.61,1771808
27-Aug-09,234.52,234.52,230.60,233.26,2000000
26-Aug-09,236.62,236.74,233.58,234.23,1988449
25-Aug-09,234.80,237.41,234.59,235.92,2343030
24-Aug-09,233.91,235.28,232.44,234.60,2459325
21-Aug-09,233.00,233.28,231.56,232.85,3564367
20-Aug-09,226.23,231.32,225.84,230.44,4002454
19-Aug-09,220.22,222.72,219.50,222.21,2260091
18-Aug-09,222.77,224.07,221.38,222.86,2357493
17-Aug-09,225.98,226.22,221.78,222.67,2620304
14-Aug-09,231.62,231.82,228.67,230.23,1676559
13-Aug-09,231.31,232.59,229.68,231.37,1995640
12-Aug-09,227.93,231.11,227.69,229.52,2341768
11-Aug-09,227.06,228.84,226.42,227.20,1714613
10-Aug-09,227.80,229.43,227.12,228.53,1741979
7-Aug-09,228.06,229.94,227.72,228.78,2543392
6-Aug-09,227.38,227.67,224.49,225.41,2111395
5-Aug-09,228.23,228.68,224.16,225.80,2342227
4-Aug-09,224.91,227.23,224.44,227.09,2390098
3-Aug-09,224.59,227.18,224.04,226.33,2591173
31-Jul-09,225.21,226.58,221.44,221.75,2861550
30-Jul-09,221.53,225.96,221.53,223.04,3200547
29-Jul-09,218.83,219.12,216.16,218.34,1987216
28-Jul-09,220.72,221.63,218.27,220.14,2541052
27-Jul-09,223.24,223.60,219.02,222.62,2505329
24-Jul-09,218.12,225.47,217.72,223.58,3629454
23-Jul-09,214.55,220.83,212.96,218.89,3479378
22-Jul-09,214.21,215.32,211.96,214.06,2586960
21-Jul-09,215.69,216.17,213.07,214.16,2969146
20-Jul-09,215.15,216.64,213.34,215.30,3154002
17-Jul-09,216.72,217.96,213.56,215.34,6854734
16-Jul-09,218.56,223.10,217.27,221.52,6554412
15-Jul-09,215.04,219.56,214.46,219.30,3779342
14-Jul-09,212.07,213.58,210.65,212.56,2896461
13-Jul-09,208.30,212.47,207.80,212.36,4047557
10-Jul-09,204.99,208.89,204.55,207.41,2929559
